id,window_text,label
w742,"2026-04-06T12:05:12+00:00 RO-MARTINA-2 74722c61 65733132 382d6763 6d406f70
2026-04-06T12:05:12+00:00 RO-MARTINA-2 656e7373 682e636f 6d2c6165 73323536
2026-04-06T12:05:12+00:00 RO-MARTINA-2 2d67636d 406f7065 6e737368 2e636f6d
2026-04-06T12:05:12+00:00 RO-MARTINA-2 2c616573 3132382d 6362632c 61657331
2026-04-06T12:05:12+00:00 RO-MARTINA-2 39322d63 62632c61 65733235 362d6362
2026-04-06T12:05:12+00:00 RO-MARTINA-2 632c3364 65732d63 62632c6e 6f6e6500
2026-04-06T12:05:12+00:00 RO-MARTINA-2 00002e68 6d61632d 73686132 2d323536
2026-04-06T12:05:12+00:00 RO-MARTINA-2 2c686d61 632d7368 61322d35 31322c68
2026-04-06T12:05:12+00:00 RO-MARTINA-2 6d61632d 73686131 2c686d61 632d6d64
2026-04-06T12:05:12+00:00 RO-MARTINA-2  ",NORMAL
w743,"2026-04-06T12:05:12+00:00 RO-MARTINA-2 35000000 2e686d61 632d7368 61322d32
2026-04-06T12:05:12+00:00 RO-MARTINA-2 35362c68 6d61632d 73686132 2d353132
2026-04-06T12:05:12+00:00 RO-MARTINA-2 2c686d61 632d7368 61312c68 6d61632d
2026-04-06T12:05:12+00:00 RO-MARTINA-2 6d643500 0000046e 6f6e6500 0000046e
2026-04-06T12:05:12+00:00 RO-MARTINA-2 6f6e6500 00000000 00000000 00000000
2026-04-06T12:05:12+00:00 RO-MARTINA-2 f302f7f0 b650febd
2026-04-06T12:05:12+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:14+00:00 RO-MARTINA-2 stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:05:14+00:00 RO-MARTINA-2 route/calc/publish 
2026-04-06T12:05:14+00:00 RO-MARTINA-2 wipe stats roas 0 roa 0 nodes4 0 nodes6 0",NORMAL
w744,"2026-04-06T12:05:18+00:00 RO-MARTINA-2 stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:05:18+00:00 RO-MARTINA-2 route/calc/publish 
2026-04-06T12:05:18+00:00 RO-MARTINA-2 wipe stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:05:20+00:00 RO-MARTINA-2 new connection: 80.94.92.68:44612 (7)
2026-04-06T12:05:20+00:00 RO-MARTINA-2 transport state: 1 --> 2
2026-04-06T12:05:20+00:00 RO-MARTINA-2 sending string
2026-04-06T12:05:20+00:00 RO-MARTINA-2 SSH-2.0-ROSSSH? 
2026-04-06T12:05:20+00:00 RO-MARTINA-2  
2026-04-06T12:05:20+00:00 RO-MARTINA-2 client version: SSH-2.0-Go
2026-04-06T12:05:20+00:00 RO-MARTINA-2 transport state: 2 --> 3",NORMAL
w745,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 packet create: kex init
2026-04-06T12:05:20+00:00 RO-MARTINA-2 ----- sending ----- #0
2026-04-06T12:05:20+00:00 RO-MARTINA-2 => size:600 [0x258]
2026-04-06T12:05:20+00:00 RO-MARTINA-2 00000254 081440c0 088f3242 1eedd646
2026-04-06T12:05:20+00:00 RO-MARTINA-2 923733d0 a35e0000 009b6375 72766532
2026-04-06T12:05:20+00:00 RO-MARTINA-2 35353139 2d736861 3235362c 64696666
2026-04-06T12:05:20+00:00 RO-MARTINA-2 69652d68 656c6c6d 616e2d67 726f7570
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2d657863 68616e67 652d7368 61323536
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2c646966 6669652d 68656c6c 6d616e2d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 67726f75 702d6578 6368616e 67652d73",NORMAL
w746,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 6861312c 64696666 69652d68 656c6c6d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 616e2d67 726f7570 31342d73 6861312c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 64696666 69652d68 656c6c6d 616e2d67
2026-04-06T12:05:20+00:00 RO-MARTINA-2 726f7570 312d7368 61312c65 78742d69
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6e666f2d 73000000 14727361 2d736861
2026-04-06T12:05:20+00:00 RO-MARTINA-2 322d3235 362c7373 682d7273 61000000
2026-04-06T12:05:20+00:00 RO-MARTINA-2 7d616573 3132382d 6374722c 61657331
2026-04-06T12:05:20+00:00 RO-MARTINA-2 39322d63 74722c61 65733235 362d6374
2026-04-06T12:05:20+00:00 RO-MARTINA-2 722c6165 73313238 2d67636d 406f7065
2026-04-06T12:05:20+00:00 RO-MARTINA-2  ",NORMAL
w747,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 6e737368 2e636f6d 2c616573 3235362d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 67636d40 6f70656e 7373682e 636f6d2c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 61657331 32382d63 62632c61 65733139
2026-04-06T12:05:20+00:00 RO-MARTINA-2 322d6362 632c6165 73323536 2d636263
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2c336465 732d6362 632c6e6f 6e650000
2026-04-06T12:05:20+00:00 RO-MARTINA-2 007d6165 73313238 2d637472 2c616573
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3139322d 6374722c 61657332 35362d63
2026-04-06T12:05:20+00:00 RO-MARTINA-2 74722c61 65733132 382d6763 6d406f70
2026-04-06T12:05:20+00:00 RO-MARTINA-2 656e7373 682e636f 6d2c6165 73323536
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2d67636d 406f7065 6e737368 2e636f6d",NORMAL
w748,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 2c616573 3132382d 6362632c 61657331
2026-04-06T12:05:20+00:00 RO-MARTINA-2 39322d63 62632c61 65733235 362d6362
2026-04-06T12:05:20+00:00 RO-MARTINA-2 632c3364 65732d63 62632c6e 6f6e6500
2026-04-06T12:05:20+00:00 RO-MARTINA-2 00002e68 6d61632d 73686132 2d323536
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2c686d61 632d7368 61322d35 31322c68
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6d61632d 73686131 2c686d61 632d6d64
2026-04-06T12:05:20+00:00 RO-MARTINA-2  
2026-04-06T12:05:20+00:00 RO-MARTINA-2 35000000 2e686d61 632d7368 61322d32
2026-04-06T12:05:20+00:00 RO-MARTINA-2 35362c68 6d61632d 73686132 2d353132
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2c686d61 632d7368 61312c68 6d61632d",NORMAL
w749,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 6d643500 0000046e 6f6e6500 0000046e
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6f6e6500 00000000 00000000 00000000
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2ccca5c9 b2f9ee6c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:20+00:00 RO-MARTINA-2 ----- recieved ----- #0
2026-04-06T12:05:20+00:00 RO-MARTINA-2 => size:1120 [0x460]
2026-04-06T12:05:20+00:00 RO-MARTINA-2 0000045c 0d14ec85 d6c94411 1e80c7d4
2026-04-06T12:05:20+00:00 RO-MARTINA-2 fe11618e 2d5b0000 00c96375 72766532
2026-04-06T12:05:20+00:00 RO-MARTINA-2 35353139 2d736861 3235362c 63757276
2026-04-06T12:05:20+00:00 RO-MARTINA-2 65323535 31392d73 68613235 36406c69",NORMAL
w750,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 62737368 2e6f7267 2c656364 682d7368
2026-04-06T12:05:20+00:00 RO-MARTINA-2 61322d6e 69737470 3235362c 65636468
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2d736861 322d6e69 73747033 38342c65
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6364682d 73686132 2d6e6973 74703532
2026-04-06T12:05:20+00:00 RO-MARTINA-2 312c6469 66666965 2d68656c 6c6d616e
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2d67726f 75703134 2d736861 3235362c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 64696666 69652d68 656c6c6d 616e2d67
2026-04-06T12:05:20+00:00 RO-MARTINA-2 726f7570 31342d73 6861312c 6578742d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 696e666f 2d632c6b 65782d73 74726963
2026-04-06T12:05:20+00:00 RO-MARTINA-2 742d632d 76303040 6f70656e 7373682e",NORMAL
w751,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 636f6d00 00018b72 73612d73 6861322d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3235362d 63657274 2d763031 406f7065
2026-04-06T12:05:20+00:00 RO-MARTINA-2  
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6e737368 2e636f6d 2c727361 2d736861
2026-04-06T12:05:20+00:00 RO-MARTINA-2 322d3531 322d6365 72742d76 3031406f
2026-04-06T12:05:20+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c73 73682d72
2026-04-06T12:05:20+00:00 RO-MARTINA-2 73612d63 6572742d 76303140 6f70656e
2026-04-06T12:05:20+00:00 RO-MARTINA-2 7373682e 636f6d2c 7373682d 6473732d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 63657274 2d763031 406f7065 6e737368
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2e636f6d 2c656364 73612d73 6861322d",NORMAL
w752,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 6e697374 70323536 2d636572 742d7630
2026-04-06T12:05:20+00:00 RO-MARTINA-2 31406f70 656e7373 682e636f 6d2c6563
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6473612d 73686132 2d6e6973 74703338
2026-04-06T12:05:20+00:00 RO-MARTINA-2 342d6365 72742d76 3031406f 70656e73
2026-04-06T12:05:20+00:00 RO-MARTINA-2 73682e63 6f6d2c65 63647361 2d736861
2026-04-06T12:05:20+00:00 RO-MARTINA-2 322d6e69 73747035 32312d63 6572742d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 76303140 6f70656e 7373682e 636f6d2c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 7373682d 65643235 3531392d 63657274
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2d763031 406f7065 6e737368 2e636f6d
2026-04-06T12:05:20+00:00 RO-MARTINA-2  ",NORMAL
w753,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 2c656364 73612d73 6861322d 6e697374
2026-04-06T12:05:20+00:00 RO-MARTINA-2 70323536 2c656364 73612d73 6861322d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6e697374 70333834 2c656364 73612d73
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6861322d 6e697374 70353231 2c727361
2026-04-06T12:05:20+00:00 RO-MARTINA-2 2d736861 322d3235 362c7273 612d7368
2026-04-06T12:05:20+00:00 RO-MARTINA-2 61322d35 31322c73 73682d72 73612c73
2026-04-06T12:05:20+00:00 RO-MARTINA-2 73682d64 73732c73 73682d65 64323535
2026-04-06T12:05:20+00:00 RO-MARTINA-2 31390000 006c6165 73313238 2d67636d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c616573
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3235362d 67636d40 6f70656e 7373682e",NORMAL
w754,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 636f6d2c 63686163 68613230 2d706f6c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 79313330 35406f70 656e7373 682e636f
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6d2c6165 73313238 2d637472 2c616573
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3139322d 6374722c 61657332 35362d63
2026-04-06T12:05:20+00:00 RO-MARTINA-2 74720000 006c6165 73313238 2d67636d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c616573
2026-04-06T12:05:20+00:00 RO-MARTINA-2  
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3235362d 67636d40 6f70656e 7373682e
2026-04-06T12:05:20+00:00 RO-MARTINA-2 636f6d2c 63686163 68613230 2d706f6c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 79313330 35406f70 656e7373 682e636f",NORMAL
w755,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 6d2c6165 73313238 2d637472 2c616573
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3139322d 6374722c 61657332 35362d63
2026-04-06T12:05:20+00:00 RO-MARTINA-2 74720000 006e686d 61632d73 6861322d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3235362d 65746d40 6f70656e 7373682e
2026-04-06T12:05:20+00:00 RO-MARTINA-2 636f6d2c 686d6163 2d736861 322d3531
2026-04-06T12:05:20+00:00 RO-MARTINA-2 322d6574 6d406f70 656e7373 682e636f
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6d2c686d 61632d73 6861322d 3235362c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 686d6163 2d736861 322d3531 322c686d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 61632d73 6861312c 686d6163 2d736861
2026-04-06T12:05:20+00:00 RO-MARTINA-2 312d3936 0000006e 686d6163 2d736861",NORMAL
w756,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 322d3235 362d6574 6d406f70 656e7373
2026-04-06T12:05:20+00:00 RO-MARTINA-2 682e636f 6d2c686d 61632d73 6861322d
2026-04-06T12:05:20+00:00 RO-MARTINA-2 3531322d 65746d40 6f70656e 7373682e
2026-04-06T12:05:20+00:00 RO-MARTINA-2  
2026-04-06T12:05:20+00:00 RO-MARTINA-2 636f6d2c 686d6163 2d736861 322d3235
2026-04-06T12:05:20+00:00 RO-MARTINA-2 362c686d 61632d73 6861322d 3531322c
2026-04-06T12:05:20+00:00 RO-MARTINA-2 686d6163 2d736861 312c686d 61632d73
2026-04-06T12:05:20+00:00 RO-MARTINA-2 6861312d 39360000 00046e6f 6e650000
2026-04-06T12:05:20+00:00 RO-MARTINA-2 00046e6f 6e650000 00000000 00000000
2026-04-06T12:05:20+00:00 RO-MARTINA-2 00000077 a0f40d0a e303faf1 16f630b3",NORMAL
w757,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:20+00:00 RO-MARTINA-2 packet process: kex init
2026-04-06T12:05:20+00:00 RO-MARTINA-2 host key algo: rsa-sha2-256-cert-v01@openssh.com,rsa-sha2-512-cert-v01@openssh.com,ssh-rsa-cert-v01@openssh.com,ssh-dss-cert-v01@openssh.com,ecdsa-sha2-nistp256-cert-v01@openssh.com,ecdsa-sha2-nistp384-cert-v01@openssh.com,ecdsa-sha2-nistp521-cert-v01@openssh.com,ssh-ed25519-cert-v01@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,rsa-sha2-256,rsa-sha2-512,ssh-rsa,ssh-dss,ssh-ed25519
2026-04-06T12:05:20+00:00 RO-MARTINA-2 kex algo: curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,ext-info-c,kex-strict-c-v00@openssh.com
2026-04-06T12:05:20+00:00 RO-MARTINA-2 enc algo CS: aes128-gcm@openssh.com,aes256-gcm@openssh.com,chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr
2026-04-06T12:05:20+00:00 RO-MARTINA-2 mac algo CS: hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1,hmac-sha1-96
2026-04-06T12:05:20+00:00 RO-MARTINA-2 comp algo CS: none
2026-04-06T12:05:20+00:00 RO-MARTINA-2 packet follows: 0
2026-04-06T12:05:20+00:00 RO-MARTINA-2 ext info enabled
2026-04-06T12:05:20+00:00 RO-MARTINA-2 agreed on: curve25519-sha256,rsa-sha2-256,aes128-gcm@openssh.com,none,none,",NORMAL
w758,"2026-04-06T12:05:20+00:00 RO-MARTINA-2 ----- recieved ----- #1
2026-04-06T12:05:20+00:00 RO-MARTINA-2 => size:48 [0x30]
2026-04-06T12:05:20+00:00 RO-MARTINA-2 0000002c 061e0000 0020f2e8 9fe7887e
2026-04-06T12:05:20+00:00 RO-MARTINA-2 34d736d1 9686bb75 50c67e55 b40084fe
2026-04-06T12:05:20+00:00 RO-MARTINA-2 1d95ebad 6d9296fc f01119a0 701b8a72
2026-04-06T12:05:20+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:20+00:00 RO-MARTINA-2 packet process: kex dh gex req old
2026-04-06T12:05:20+00:00 RO-MARTINA-2 algorithm: rsa-sha2-256
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet create: hexdh gex group
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- sending ----- #1",NORMAL
w759,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:608 [0x260]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 0000025c 051f0000 01150000 00077373
2026-04-06T12:05:21+00:00 RO-MARTINA-2 682d7273 61000000 01030000 010100c6
2026-04-06T12:05:21+00:00 RO-MARTINA-2 d6e131c7 9d6ac0a9 552cb955 af158119
2026-04-06T12:05:21+00:00 RO-MARTINA-2 b22d9661 222ecc88 e269ad7d c21db953
2026-04-06T12:05:21+00:00 RO-MARTINA-2 6d917795 7e8ffafc 00cea9c8 9208bbc0
2026-04-06T12:05:21+00:00 RO-MARTINA-2 9ff2a7c6 fae3782b ead37c47 94d4e6f1
2026-04-06T12:05:21+00:00 RO-MARTINA-2 8bb7ee15 8610799e ea7cdeeb 0b594f93
2026-04-06T12:05:21+00:00 RO-MARTINA-2 90e6144e 15bd905c 7fba99e2 927ada9e
2026-04-06T12:05:21+00:00 RO-MARTINA-2 282d036c 4e63472f fd75bae8 da7f5003",NORMAL
w760,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 9f2caa69 ac84e93f 58021d94 7845284f
2026-04-06T12:05:21+00:00 RO-MARTINA-2 87089c92 eb42fb73 398fab07 5134e1ff
2026-04-06T12:05:21+00:00 RO-MARTINA-2 f5c7789f d55ab904 1a1a1dd3 0ae8e6cf
2026-04-06T12:05:21+00:00 RO-MARTINA-2 e523675e 59297de2 6740246a a67cc221
2026-04-06T12:05:21+00:00 RO-MARTINA-2 2e356c8b ec455548 0509f65f 03fb235a
2026-04-06T12:05:21+00:00 RO-MARTINA-2 05b4282f 170fb6e2 4c7d7992 6e40ee83
2026-04-06T12:05:21+00:00 RO-MARTINA-2 7cab82af 87935977 7ad3cd83 03571dec
2026-04-06T12:05:21+00:00 RO-MARTINA-2  
2026-04-06T12:05:21+00:00 RO-MARTINA-2 f775f289 d90a33bc 2d1bbbce 49ba4fca
2026-04-06T12:05:21+00:00 RO-MARTINA-2 106d357b 0f24286e 13a62c6c f001bd00",NORMAL
w761,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 000020b5 b68a21e5 63a0eb99 06d32a1d
2026-04-06T12:05:21+00:00 RO-MARTINA-2 74b08c63 dd6caf2a f048ce60 5caca0dd
2026-04-06T12:05:21+00:00 RO-MARTINA-2 a2af5f00 00011400 00000c72 73612d73
2026-04-06T12:05:21+00:00 RO-MARTINA-2 6861322d 32353600 00010035 6e4c344d
2026-04-06T12:05:21+00:00 RO-MARTINA-2 e2207ec2 ccd32007 65e8dc97 427acf0c
2026-04-06T12:05:21+00:00 RO-MARTINA-2 8e71d644 309f599c 66444400 e7b70a3c
2026-04-06T12:05:21+00:00 RO-MARTINA-2 f4c78012 f357c987 134534f7 89359193
2026-04-06T12:05:21+00:00 RO-MARTINA-2 795c38d4 1e14d49f d4ccebe1 7282961a
2026-04-06T12:05:21+00:00 RO-MARTINA-2 c3946b60 914be8f0 b1be7e21 3865d76d
2026-04-06T12:05:21+00:00 RO-MARTINA-2 eccdae87 d5f1ef82 466052f3 e9232d0c",NORMAL
w762,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 567c854e 56eeb0ee 974d5e48 a3e92bc5
2026-04-06T12:05:21+00:00 RO-MARTINA-2 b2c715ad 0a1b0804 c0d92c1b 71c73850
2026-04-06T12:05:21+00:00 RO-MARTINA-2 f8b73f00 af9303a2 84e73390 c1a67f8b
2026-04-06T12:05:21+00:00 RO-MARTINA-2 225d763a e42ba9b3 c86c6560 cb2a494a
2026-04-06T12:05:21+00:00 RO-MARTINA-2  
2026-04-06T12:05:21+00:00 RO-MARTINA-2 72bc35cc 17e127c8 0939f7cc 5e3b2108
2026-04-06T12:05:21+00:00 RO-MARTINA-2 cd317ba7 93a19888 1ab30d67 ca0804de
2026-04-06T12:05:21+00:00 RO-MARTINA-2 87e78c5b 39180cd1 e5efab87 275acab7
2026-04-06T12:05:21+00:00 RO-MARTINA-2 78ab94b1 71758077 b4133b01 6f010b03
2026-04-06T12:05:21+00:00 RO-MARTINA-2 1349c64d 9e49e428 7b7f8af9 87afb633",NORMAL
w763,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 f67ea54a b95fce1e e391d14e c654f812
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet create: kex new keys
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- sending ----- #2
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:16 [0x10]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 0000000c 0a15c01d 24ec6400 3f677d53
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- recieved ----- #2
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:16 [0x10]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 0000000c 0a158f98 79c93786 26d4c8b3",NORMAL
w764,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet process: kex new keys
2026-04-06T12:05:21+00:00 RO-MARTINA-2 transport state: 3 --> 4
2026-04-06T12:05:21+00:00 RO-MARTINA-2 in enc key: daaf7cdd 749edfef 847a615e 1fea57da
2026-04-06T12:05:21+00:00 RO-MARTINA-2 in enc iv: e6c949b3 257502cc 4a8988fd
2026-04-06T12:05:21+00:00 RO-MARTINA-2 out enc key: 2ab35999 fc20c969 96369d66 21d57930
2026-04-06T12:05:21+00:00 RO-MARTINA-2 out enc iv: 5f0697b6 5e38f500 da7771fa
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet create: ext info
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- sending ----- #3
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:68 [0x44]",NORMAL
w765,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000040 0f070000 00010000 000f7365
2026-04-06T12:05:21+00:00 RO-MARTINA-2 72766572 2d736967 2d616c67 73000000
2026-04-06T12:05:21+00:00 RO-MARTINA-2 14727361 2d736861 322d3235 362c7373
2026-04-06T12:05:21+00:00 RO-MARTINA-2 682d7273 61ae75dc b15a17ab 06cbcb3d
2026-04-06T12:05:21+00:00 RO-MARTINA-2 f3398a5f 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- recieved ----- #3
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000020 0e050000 000c7373 682d7573
2026-04-06T12:05:21+00:00 RO-MARTINA-2 65726175 7468aa37 f7de09f6 410b12ad",NORMAL
w766,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 f221f823 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet process: service request
2026-04-06T12:05:21+00:00 RO-MARTINA-2 authorization service requested
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet create: service accept
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- sending ----- #4
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000020 0e060000 000c7373 682d7573
2026-04-06T12:05:21+00:00 RO-MARTINA-2 65726175 74688a88 a13e0206 75d7c9be
2026-04-06T12:05:21+00:00 RO-MARTINA-2 9a8504c6 ",NORMAL
w767,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- recieved ----- #4
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:52 [0x34]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000030 09320000 00077573 65723030
2026-04-06T12:05:21+00:00 RO-MARTINA-2 31000000 0e737368 2d636f6e 6e656374
2026-04-06T12:05:21+00:00 RO-MARTINA-2 696f6e00 0000046e 6f6e651b de66a7d3
2026-04-06T12:05:21+00:00 RO-MARTINA-2 9e69796d 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet process: userauth request
2026-04-06T12:05:21+00:00 RO-MARTINA-2 auth req: user001 ssh-connection none",NORMAL
w768,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 next auth methods: publickey,password
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet create: userauth failure
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- sending ----- #5
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000020 07330000 00127075 626c6963
2026-04-06T12:05:21+00:00 RO-MARTINA-2 6b65792c 70617373 776f7264 0034ad13
2026-04-06T12:05:21+00:00 RO-MARTINA-2 edf22c09 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 ----- recieved ----- #5
2026-04-06T12:05:21+00:00 RO-MARTINA-2 => size:68 [0x44]",NORMAL
w769,"2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000040 09320000 00077573 65723030
2026-04-06T12:05:21+00:00 RO-MARTINA-2 31000000 0e737368 2d636f6e 6e656374
2026-04-06T12:05:21+00:00 RO-MARTINA-2 696f6e00 00000870 61737377 6f726400
2026-04-06T12:05:21+00:00 RO-MARTINA-2 00000007 75736572 3030310d 525acd8f
2026-04-06T12:05:21+00:00 RO-MARTINA-2 1ff5f322 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:05:21+00:00 RO-MARTINA-2 packet process: userauth request
2026-04-06T12:05:21+00:00 RO-MARTINA-2 auth req: user001 ssh-connection password
2026-04-06T12:05:21+00:00 RO-MARTINA-2 login failure for user user001 from 80.94.92.68 via ssh
2026-04-06T12:05:21+00:00 RO-MARTINA-2 next auth methods: password",NORMAL
